FILENAME	MARKER_MGI_ID	ALLELE_MGI_ID	COMMENTS
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103014		
Mutagenetix.xlsx	MGI:103014		
Mutagenetix.xlsx	MGI:103014		
Mutagenetix.xlsx	MGI:103016		
Mutagenetix.xlsx	MGI:103017		
Mutagenetix.xlsx	MGI:103017		
Mutagenetix.xlsx	MGI:103020		
Mutagenetix.xlsx	MGI:103021		
Mutagenetix.xlsx	MGI:103021		
Mutagenetix.xlsx	MGI:103022		
Mutagenetix.xlsx	MGI:103022		
Mutagenetix.xlsx	MGI:103022		
Mutagenetix.xlsx	MGI:103022		
Mutagenetix.xlsx	MGI:103022		
Mutagenetix.xlsx	MGI:103022		
